idImage,labels
757914,0
758024,1
757030,1
757786,1
758153,1
758079,1
758352,0
757349,0
758348,1
756948,0
757087,0
758317,1
756214,1
757583,0
757169,1
756509,0
758125,1
757962,1
757102,1
758094,1
758033,0
757229,0
757572,1
758251,0
758335,0
757225,0
758322,1
758307,1
758092,1
757418,1
757483,0
758192,0
757803,1
758310,0
757449,0
757576,1
757795,1
756538,1
353736,0
354657,0
354721,0
354160,0
352718,0
354293,0
354295,1
354399,0
354504,0
354664,1
351603,1
353439,1
353975,1
354604,1
353618,0
354669,1
354312,1
353207,1
354725,1
352390,1
353873,1
351744,0
352312,0
353786,0
354111,0
354548,1
354450,0
354549,0
351906,0
354225,1
352759,1
354542,0
352784,0
354659,1
353260,0
353760,0
352532,1
354530,0
354480,1
354433,0
353044,1
353554,0
353584,1
354554,0
354618,1
354578,0
354271,1
353518,0
354666,0
354634,1
351327,1
354656,0
352779,1
351684,0
354614,1
354484,0
354069,0
354341,1
352289,1
354746,1
353250,0
354124,0
353286,0
354102,1
354408,1
353040,1
354693,1
354209,1
354278,0
354157,1
353960,1
354073,0
354590,1
353396,1
352255,1
352773,0
354654,1
354393,1
354405,0
354283,1
354698,1
354346,0
353968,0
352821,1
354297,0
354574,1
353485,1
354509,0
352295,1
353837,1
354365,1
351265,0
352845,0
354623,1
354650,1
352998,0
354726,1
352795,1
353325,0
352254,1
353358,0
354546,1
354747,0
354324,0
354742,1
353043,1
353479,0
354610,0
354075,1
354591,1
354675,1
354289,1
354751,1
354734,1
354773,0
354605,1
354267,1
353933,0
354067,1
354584,0
354329,0
354224,1
354420,1
354633,1
354505,1
353738,1
352859,1
351326,1
351305,1
354489,0
354617,0
354638,0
353750,0
354292,1
353217,1
354119,1
354022,1
351666,1
354212,1
353456,1
351657,1
354603,0
353939,1
354753,0
351920,0
354311,1
354435,0
354332,1
353587,1
353309,0
353398,0
354336,0
354640,1
354632,1
351226,1
353901,0
354506,1
353288,1
352406,1
354319,0
354339,1
353366,1
353424,0
354560,1
354694,0
354619,0
354362,1
354514,1
353030,0
354764,0
354310,0
353223,1
353881,0
354084,0
354672,0
354277,0
354586,0
354707,0
353974,0
354615,0
351606,1
354763,1
354361,0
353980,0
354601,1
354585,0
354220,1
352830,0
354730,1
354221,1
352400,0
354699,1
354291,1
354472,0
354197,0
353483,0
353848,1
354294,1
354404,1
353908,0
354630,1
353800,0
354089,1
354012,1
352772,0
353977,1
354007,1
354663,0
354449,0
353433,0
354720,1
354126,0
354351,1
353570,0
354718,1
352870,0
354437,0
353158,1
354691,0
354651,1
354689,1
353268,0
353993,0
354535,0
354015,0
354009,0
354511,1
354537,0
352714,0
354531,1
354217,1
351605,1
352785,1
354358,1
354631,1
353590,1
354255,0
353926,1
353934,0
354231,1
354616,1
354665,0
354690,1
354621,1
351231,0
354331,1
354490,1
353273,1
354583,0
354728,0
354624,0
354708,0
352697,1
354532,1
354375,1
352381,0
368208,0
368359,1
368644,1
368521,1
367901,1
368587,0
368694,0
368633,1
368417,0
366282,1
368611,0
368542,1
368684,1
367727,1
367846,1
368332,1
367507,1
368558,0
368549,1
368629,1
368388,0
368353,1
368422,1
367897,1
367045,0
368685,1
366074,0
368259,1
368355,0
368042,1
366316,1
368604,1
368385,0
366294,1
365519,1
368647,1
368262,1
366827,1
368701,1
367509,0
365869,0
367451,1
368143,1
366803,1
368643,0
368707,1
367630,1
368654,1
367166,1
368367,1
365769,1
368704,1
368570,1
368484,0
368427,1
368378,0
368377,0
368243,1
368135,1
368609,0
367716,1
368148,1
368107,1
366153,1
368569,1
368596,0
368713,0
367724,1
368271,0
367019,1
368349,0
368630,1
366780,1
366269,1
368710,0
367275,0
367892,0
368392,1
367415,1
368233,1
367129,1
368695,0
368676,1
367444,1
368456,1
368575,0
368683,0
367106,0
368366,0
368712,1
368105,1
368282,1
368620,1
368102,1
367767,0
366720,0
367808,1
367791,1
368525,1
368067,1
366753,1
368430,1
366372,1
366958,0
368057,1
368572,1
368406,0
368458,0
368471,1
368446,1
368405,1
368202,0
367468,0
368218,0
368585,1
368437,1
368706,1
368641,1
366260,1
368191,1
368702,1
367685,0
366500,1
368132,1
368410,0
366914,0
367907,0
368235,1
367489,1
368709,1
368624,1
368153,0
368439,1
367989,1
368215,1
367898,0
368467,0
366980,1
367524,1
368001,0
368257,1
368700,1
367466,1
367966,1
367232,0
368656,0
368196,1
368228,0
366777,1
368594,1
368203,1
368175,0
368421,1
367963,1
368432,1
365559,0
368621,0
367688,1
368244,1
368612,1
367510,1
365777,1
368478,0
368642,1
368139,1
367440,1
368491,1
366779,1
368689,1
368373,1
368419,1
367802,0
368528,1
368532,1
365358,0
368375,0
368698,1
368380,1
368574,0
365401,0
367033,1
367436,1
368188,1
368653,1
368261,0
368453,1
368138,0
367986,0
367005,1
365398,1
368474,1
365940,1
368487,1
366840,1
368697,1
368408,0
368396,1
368584,1
368475,1
366516,1
366135,0
368381,0
368699,0
368265,1
365603,1
368615,1
365852,1
368063,1
365911,1
368637,1
365309,0
368498,0
368595,1
365324,0
368227,1
368445,1
366146,0
367038,1
366535,0
368206,0
368328,1
368688,1
368606,0
368418,1
368007,1
368465,0
366954,1
368628,1
365893,1
366813,1
368246,1
367030,0
368034,1
368687,0
367620,1
368438,1
365879,0
367438,1
367790,1
367416,1
368327,1
368428,1
367523,0
365709,0
368434,0
368219,1
368652,1
368254,1
367964,1
367105,0
368635,1
368407,1
368714,0
366824,0
367257,0
367470,1
367687,0
368452,0
368593,0
365901,0
367848,0
367041,1
368365,1
368655,0
367747,1
367448,1
366997,1
368112,1
368711,1
367985,1
367122,1
368448,1
368079,1
368603,0
368646,0
368686,1
368679,1
368391,1
366794,0
365526,0
368545,1
368207,1
367997,0
367101,1
368692,0
368690,1
368426,1
367572,0
368705,1
368546,1
368645,0
368108,0
368249,0
368602,1
367094,0
950228,0
950862,1
950246,1
950660,1
950640,1
950755,1
950913,1
950725,1
950946,0
950653,0
950695,1
951019,0
950965,0
950018,0
950718,1
950357,0
950963,1
950774,0
950810,1
950874,0
950981,1
949944,1
950925,1
950909,1
950849,1
949930,1
950956,0
951017,1
950354,1
950042,1
950468,0
950713,1
950937,1
949758,1
950933,1
949953,1
950863,0
950960,0
950746,1
950763,0
950379,0
950573,0
950904,0
950754,0
950935,0
950798,0
950899,1
950928,0
950927,0
950962,0
950494,1
951014,0
951002,1
950598,1
950968,1
950991,1
950535,1
949929,0
950940,1
950971,1
949969,1
950439,0
950997,1
950484,1
950684,0
950770,1
950917,1
950271,0
950959,1
951012,0
950705,0
950636,1
950665,1
950601,1
950877,0
950999,1
950652,1
951015,1
950739,0
950478,1
950995,1
950831,1
950970,1
950567,1
950907,1
950929,0
950298,0
950666,1
950829,1
950421,1
950906,0
950663,1
950102,1
950125,1
950954,1
950659,0
950175,1
464632,1
464657,0
462160,0
464356,0
464980,1
464744,1
465049,1
465036,0
465067,1
465094,1
464312,1
464613,1
463229,1
461849,0
464807,1
464116,1
464241,0
465024,1
465014,0
464244,1
463210,0
464915,1
462926,1
464779,1
465108,1
464646,1
465059,1
461935,0
463580,1
463741,1
465081,1
465016,1
464921,0
463581,1
464884,1
465102,1
464999,0
464691,0
464340,1
464379,1
462534,1
464878,1
464899,1
462996,1
464965,0
463950,1
465041,0
464820,1
463711,1
465065,1
463295,1
464875,1
465018,1
462540,1
464774,1
464938,1
465099,1
464955,1
464987,1
464946,0
464800,0
464661,1
463899,1
464088,1
463541,1
461889,0
463614,1
465106,1
464788,1
464692,0
464882,1
465069,0
464499,1
464703,0
464439,1
463558,1
463480,1
464451,1
464256,1
464984,0
464970,1
465025,1
464891,1
464408,1
464659,1
465009,1
464207,1
462596,1
464881,1
465063,1
463563,1
462509,0
462804,1
465093,1
464963,1
464976,1
465090,1
462950,1
464330,0
464969,1
463175,0
463566,1
465056,1
461777,0
463913,1
464745,1
464315,0
465103,1
464944,0
464877,1
463540,1
464695,1
463326,1
465021,1
463835,1
464179,1
463542,1
465043,1
463315,1
465046,0
464192,1
464974,0
463839,1
464337,1
464808,1
463404,0
464317,1
463721,1
464253,0
463997,1
462797,0
464252,0
462394,1
462700,1
464482,1
464783,1
465048,1
464502,1
464031,1
465001,1
465044,1
464962,1
464967,0
463668,0
462455,1
463070,1
464145,1
464626,1
465105,0
462587,0
464209,0
462829,0
464570,1
464923,1
463713,1
464352,1
464720,1
464782,1
464912,1
464223,1
463932,0
464338,1
463939,1
464995,1
464790,0
463669,0
464735,1
464595,0
464966,1
464492,0
465057,1
465095,0
464339,1
464444,0
462265,1
463612,1
463895,1
464880,1
464401,1
464890,1
463297,1
464586,1
464948,0
464417,1
463708,1
464402,1
464123,1
462808,1
11160,0
11072,0
11204,1
11200,1
11282,0
11184,1
11284,1
11099,0
11175,1
11112,1
11321,0
11140,1
11198,0
11082,0
11171,0
11162,1
11189,0
11247,1
11216,0
11154,1
11177,1
11191,1
11233,0
11115,1
11238,1
11053,1
11236,1
11329,1
11242,1
11208,1
11327,0
11205,1
11229,1
11080,0
11202,1
11268,1
11113,1
11168,1
11305,1
11310,1
11337,1
11299,1
11338,1
11316,1
11152,1
11211,1
11301,1
11121,0
11322,1
11157,1
11074,1
11336,1
11079,1
11187,1
11341,1
11288,0
11227,0
11307,0
11076,1
932503,0
932751,0
932233,0
933169,0
933072,1
933329,1
932543,0
932734,1
933340,0
932701,1
932753,1
933145,1
933213,0
932479,0
933327,1
932459,0
932988,0
932754,0
933002,1
933064,0
933350,1
933208,0
932509,1
933186,1
932830,1
933299,0
933119,1
933246,1
932169,1
932680,1
933342,0
933343,1
933325,1
932052,1
933339,1
933201,1
932429,1
933014,0
932067,0
933274,1
933282,1
932727,1
933320,1
933141,1
44459,1
43576,0
44132,1
44340,0
43670,0
44349,1
43684,1
44226,0
44102,0
44374,1
44449,1
44195,0
44416,0
44460,0
43552,0
44245,1
43490,1
44344,0
44261,1
44212,0
44232,1
44358,0
43613,1
44189,1
44334,0
44426,0
44281,1
44357,1
44351,1
43747,1
43636,0
44360,1
44404,1
44319,1
44350,1
44122,1
43939,0
43451,0
44363,1
43809,1
44400,1
43926,0
44346,1
43769,0
44330,1
44444,1
43436,1
43902,0
44309,0
43994,1
43737,0
43497,1
44352,1
43758,0
44242,1
44035,0
43733,0
43794,1
43992,1
44339,0
43692,0
43849,1
43706,0
44428,1
44453,1
44106,0
44194,0
44017,0
43564,1
43649,1
44382,1
44224,1
44227,0
44447,1
43554,0
44457,1
44362,1
44280,1
43898,0
44388,1
44021,0
44313,0
44455,1
44422,0
43917,1
44324,0
44314,0
44285,1
44166,1
44066,1
43894,0
44437,1
44173,1
44247,1
43717,1
43879,0
44320,1
43579,0
44347,1
44200,0
44249,0
44343,0
44283,0
44290,0
44305,0
44423,1
44286,1
44389,0
43584,0
44373,0
44332,0
44276,1
44223,1
43948,1
44294,1
43991,1
44394,1
44289,0
44127,1
43987,0
44303,1
44383,0
43959,0
44238,1
44419,1
44167,0
44342,0
44341,0
43606,0
44353,0
44333,0
44165,1
43872,1
43817,1
44143,1
44243,1
44348,1
44452,1
43869,1
44110,0
44433,0
44431,0
43438,0
43996,1
43713,1
44302,1
44385,1
43899,1
44454,0
43963,0
43929,0
44054,0
44211,1
43615,0
43814,1
44207,1
44107,0
44160,0
43489,0
44386,0
44326,1
44149,1
44246,0
44432,1
43478,1
44380,0
44147,0
43785,1
44070,0
44328,1
44321,0
43556,0
44451,0
44104,0
44336,0
44359,1
44361,0
44310,0
44345,0
43784,1
44364,1
44450,0
44317,1
44253,1
43795,1
44307,1
44318,1
43738,1
43909,0
44284,0
43962,0
44275,1
44335,1
43920,1
43865,1
43637,1
44355,1
850158,1
849025,0
849501,1
849530,0
849686,1
849781,1
849493,1
850080,1
850142,1
849536,1
849798,1
850059,1
849643,0
849748,0
850116,1
848969,1
850040,0
850011,1
850113,1
849738,0
849850,1
850120,1
849497,0
850178,1
849321,0
850169,1
850075,1
848956,1
849666,1
849732,0
850130,1
850134,1
849531,1
849591,1
849647,1
850124,1
848767,1
850177,1
848970,0
849880,1
848867,1
849846,0
849668,1
849015,0
849899,1
849848,0
848517,1
850099,0
849579,1
849810,0
849805,1
849178,1
850021,1
850041,0
849511,1
849811,1
850106,1
850144,0
850006,1
849996,1
850097,1
849951,0
849939,1
850114,1
849767,0
849769,1
849372,1
849523,1
849615,1
850071,1
849734,0
850052,1
850155,1
849901,1
850073,1
849121,0
849895,1
849790,1
849841,1
850078,0
850042,1
850083,1
849751,1
849926,1
849745,1
849165,1
849625,1
850086,1
850093,0
850157,0
850065,1
850159,1
850132,0
848836,0
849929,1
850090,0
850115,0
850127,1
849189,1
850133,1
850172,1
849950,1
849509,1
850067,1
849374,1
850126,1
850118,1
849324,0
850175,0
850063,0
848558,1
849905,1
850095,1
850020,1
850007,0
850104,1
850084,0
849099,1
849918,1
850026,1
848418,1
849915,1
850136,1
850108,0
850146,1
848972,1
849557,1
181813,1
181121,0
179852,0
181388,0
181605,0
181490,1
181429,1
181750,1
181497,0
181775,1
180853,0
181703,1
181545,0
181778,1
181097,0
179908,0
181259,1
181076,1
181727,0
181693,0
181542,0
181422,0
181207,1
181168,1
179605,1
181688,0
180165,0
181439,1
181609,1
181796,0
180859,0
181552,1
180104,1
181700,1
181387,0
181771,0
180489,0
181213,1
181501,0
181181,1
181100,0
180775,0
179816,0
181533,0
181136,1
181126,0
181651,1
181283,1
180735,0
181715,0
180118,1
181648,1
181455,1
180590,1
180239,1
181526,1
180195,0
181576,0
181529,0
181553,1
180308,0
181320,0
180025,0
181729,1
181419,0
179777,1
181718,1
181428,1
181621,1
179738,0
181748,0
180306,1
181539,1
180245,0
179877,1
181683,1
180179,1
179865,1
180673,1
180241,0
180385,1
181531,0
179948,0
180403,0
180242,0
180733,1
181368,1
179937,1
181475,1
180554,0
179747,0
181372,0
181230,0
181821,1
181625,1
180183,0
181521,1
179992,0
181616,0
181582,1
181612,1
179972,1
181099,0
181176,1
179489,0
180175,0
180807,1
181205,1
181366,0
181253,1
181806,1
181246,1
181469,1
181777,1
180281,1
180738,1
181240,1
181564,0
181006,0
180011,1
181779,1
180599,1
181436,0
180681,1
181494,0
181772,1
181829,0
181626,0
181633,1
181577,1
180224,1
181544,1
180933,0
180678,1
180105,0
181623,1
181770,0
181707,1
181370,1
181690,1
181323,0
181560,0
181188,1
180810,0
181751,0
181549,1
180844,1
181325,0
180817,0
180033,1
181736,1
180292,0
181769,1
181515,0
181812,0
181528,1
181762,0
180805,1
181495,1
180773,0
181476,1
180176,1
181659,1
180036,1
180789,1
180692,0
181260,0
181354,1
180026,1
181063,0
181175,1
181077,1
181666,1
181543,1
181516,0
180888,0
180508,1
181830,1
181339,0
181120,1
181590,1
179781,0
181068,1
181199,1
180710,1
180162,0
181584,0
181695,0
181405,0
181179,0
181385,1
181454,0
180461,0
181603,0
181532,1
181411,0
181831,1
181346,1
181392,1
179762,0
181811,1
181754,0
181098,0
180307,1
181462,0
181701,1
181234,1
181650,1
181453,0
181713,1
181661,1
181773,1
180107,1
181538,0
180442,1
181493,0
179993,1
180032,0
180243,1
181445,1
181059,0
181522,0
181743,0
181586,1
181588,0
181645,0
180477,1
181409,0
180788,0
181768,0
181256,1
180109,1
180723,1
181780,0
180753,1
181046,0
181430,0
181178,1
181228,1
180691,1
181653,0
181496,1
179621,1
181437,1
179487,0
181547,0
181714,0
181807,1
181619,0
180700,1
179854,0
181519,1
180316,1
180804,1
179657,1
181551,1
181657,0
181324,1
181435,1
181347,1
181270,1
181643,0
181670,0
181491,0
181589,1
181833,0
179973,1
181502,0
181129,0
181037,0
181204,1
181790,1
181431,0
180865,0
181614,1
181669,0
180929,1
180495,1
181604,1
181384,1
181503,1
181763,1
179859,0
181785,0
181072,1
181116,1
181201,1
180208,1
181367,1
181343,1
181459,1
181581,1
181689,1
181214,1
179793,0
181224,1
181721,1
181726,1
181781,0
181478,0
181697,0
181668,1
179886,0
181805,0
181328,0
181381,1
179708,1
181278,1
181608,0
181523,1
180990,1
181341,0
180540,1
181540,0
179707,1
181665,1
180108,1
180168,0
181593,0
179830,0
181599,0
181615,1
14988,1
693123,1
693241,0
15151,0
692983,1
693326,0
15036,1
693296,1
693274,0
15149,1
692790,1
14983,1
693299,1
691938,1
693329,1
15011,1
692967,1
692834,0
693109,1
15008,1
691895,1
692993,1
14989,0
692509,0
692639,1
15124,0
15006,1
692982,1
692760,1
14987,1
693003,1
15143,1
693171,1
15128,0
693316,1
693147,1
693303,0
15148,0
693164,1
692197,0
692562,1
14979,0
15046,1
693016,1
14997,0
693198,1
15145,1
693211,1
15001,1
692424,1
693020,1
692541,0
15116,1
15029,1
693038,1
693317,1
693323,1
15022,1
693249,1
14995,1
14984,1
14982,1
693130,1
693273,1
14964,0
693056,1
15133,1
692439,1
15140,1
693292,1
692200,1
692971,1
15115,0
693300,1
15034,1
692687,1
691148,0
693288,1
15024,1
14965,1
692602,1
693047,0
691784,1
693276,1
691937,0
693275,1
15038,0
15023,1
692411,1
15126,0
14960,0
692721,1
692263,1
693140,1
693309,1
693137,1
692252,1
692559,1
15012,1
692800,1
692567,1
15131,1
15007,1
15150,1
693113,1
693331,1
693277,0
15125,1
15000,1
15030,1
15114,1
15130,1
692111,1
692595,1
15144,0
15043,1
692905,0
692574,1
14958,1
15108,0
15139,0
14971,1
693243,1
692661,1
15039,1
14985,0
14991,0
692985,0
692913,1
693289,1
692543,0
693091,1
692273,1
15032,0
693026,1
692228,1
15146,1
692598,0
15122,1
15137,1
693019,0
692566,1
692508,0
14963,0
693305,1
692283,0
693315,1
14959,1
693033,1
692797,0
691816,1
692169,1
692278,1
692803,1
15004,1
693283,1
693010,1
692792,1
15047,1
693027,1
15014,1
693060,1
15104,1
692253,1
691840,1
14992,1
15138,1
15009,0
693318,1
15127,0
15027,1
692952,1
693294,1
15134,1
14993,1
15033,1
693051,1
15136,0
693286,1
14976,1
692462,1
692251,0
693117,1
343366,0
342214,1
344468,0
343332,1
344194,1
341830,1
342739,0
342902,0
343881,0
342892,1
344198,1
343913,0
343865,0
344055,1
344394,1
342077,1
343497,0
344412,1
342108,1
344015,1
344287,1
342453,1
340914,1
341743,1
343096,1
341682,0
344297,1
342397,1
342565,1
343599,1
342179,1
342672,0
344045,1
344041,1
342984,1
344051,1
343438,1
340854,0
342769,1
343910,1
343488,1
343600,0
343531,1
343839,1
344175,1
344032,1
344255,0
341759,0
344201,1
344342,1
342691,1
343509,1
343359,1
344024,1
344484,1
343144,0
343636,1
344366,1
342737,1
344337,0
344325,1
344375,1
343901,1
344214,0
344314,1
343107,0
344470,1
344050,1
342095,0
344344,1
343677,1
341702,0
343776,1
342724,1
342693,1
342868,1
344497,0
344345,1
343980,0
344467,1
342400,1
344200,0
342761,1
344184,0
343511,1
343352,1
342778,1
342058,1
342096,0
342717,1
342907,1
342727,0
342387,0
344068,1
344439,1
342929,1
344310,1
343644,1
344403,1
344438,1
343512,0
344368,1
341310,0
344449,1
344490,1
342223,1
343305,0
342669,1
342925,0
343628,1
342924,0
342217,0
344043,0
342371,1
343947,1
342564,1
343896,1
344253,0
341219,0
344306,1
342671,1
341818,1
344434,0
342702,0
344187,1
343737,0
341863,1
342545,0
342614,1
341819,1
344432,1
344486,1
342580,0
342926,0
344408,1
343082,1
343916,1
342941,0
343570,1
342867,0
342933,0
343674,0
343882,0
344386,1
344276,0
343922,1
342137,1
343784,0
344223,1
342456,1
344377,1
344362,1
344418,0
342616,1
342210,1
342710,0
344433,1
343603,1
344285,0
343630,0
343999,1
342451,1
342698,0
342920,1
344407,1
344275,1
343627,1
342964,1
342982,1
343290,1
343900,1
343950,1
341274,1
344347,0
344062,1
343278,0
344485,1
344227,0
343885,1
341463,1
343996,1
343157,1
342107,0
341674,1
342392,1
344057,1
343883,1
343642,1
343606,1
344156,1
342246,1
344494,1
341748,1
341482,1
344479,1
341303,1
343751,0
344481,1
341625,1
344282,0
342853,1
341054,1
344488,1
344307,0
342921,1
342083,0
344353,1
343602,1
344373,0
344445,1
342849,0
341725,1
344258,1
344281,0
341556,0
344103,0
342953,0
344357,1
343121,1
344313,0
343428,1
344428,0
343458,1
340818,0
341857,0
342512,1
344197,0
343869,1
342377,0
342248,0
343978,0
343043,0
342762,1
343499,0
343959,0
344507,1
343815,0
341305,0
342767,1
344290,1
341620,1
344322,0
342121,0
343943,1
342602,1
342597,1
342295,0
341707,1
342960,1
344419,1
342676,0
343672,1
342405,1
343951,0
344361,1
343536,1
341977,0
341836,1
344002,0
342459,1
343514,1
343283,1
344340,0
340872,1
344243,1
344388,0
343267,0
344224,0
342529,1
343034,1
342326,0
342829,1
342215,1
344239,1
340892,1
342948,0
342697,1
344425,0
343177,1
344356,0
343935,1
343648,1
341348,1
343809,0
343478,1
342384,0
344328,1
344390,1
343391,0
343240,0
343187,1
342561,1
343325,1
343775,1
344404,1
344351,1
343588,0
344315,0
344071,1
343969,0
344358,0
341944,1
342169,1
343940,0
343942,1
343508,0
344499,1
344421,0
342756,1
343995,1
344493,1
344431,1
342613,0
342823,1
344277,1
342398,1
343878,0
344145,1
342273,0
341350,1
342024,1
344411,0
341983,1
343493,1
342020,1
343289,1
344182,1
341576,0
342677,1
344343,1
344509,1
344298,0
342402,1
342753,1
343483,0
342680,1
341585,0
343902,1
342836,1
344066,0
343574,0
344294,1
342912,1
342615,1
342250,1
344443,1
342490,1
342821,0
344381,0
343719,1
344292,0
341659,1
343822,0
344503,0
343371,0
343994,1
344424,0
342491,0
343152,1
343518,1
344469,1
342720,0
342650,0
344168,1
344387,0
344058,0
344273,1
344514,1
341631,0
344370,1
343609,1
342092,1
344363,1
343116,1
342944,0
343409,1
344259,1
341347,1
344173,0
342528,1
342264,1
342457,1
343266,1
344400,1
343418,1
343915,1
344476,1
342802,1
342079,1
344350,1
344327,0
344475,1
343261,1
344209,1
344384,0
344000,1
344293,0
343494,0
342633,0
340819,1
342369,1
342730,1
341261,0
342764,1
344477,1
342123,0
342607,1
344272,1
340894,0
343918,1
344492,0
343909,0
342890,0
344371,1
342293,1
342741,1
344221,1
343713,1
344238,1
343066,1
344464,1
344500,0
342016,1
343989,1
344446,1
344210,1
343072,0
342356,1
343156,1
343100,1
344504,1
342522,1
343734,1
344427,0
341778,0
343640,1
341763,1
342825,0
344472,1
344417,1
341323,1
344330,1
344360,0
344188,1
341730,0
343502,0
342012,1
343659,0
785468,1
786217,1
786115,1
785304,1
786289,1
785035,1
784690,1
785685,1
786181,1
785843,0
785853,1
784706,0
786260,1
785726,1
786022,1
785950,0
785902,0
786293,1
785164,1
786139,0
784993,0
785061,0
785648,1
784847,0
785680,0
786275,1
785260,1
785438,0
785734,1
786211,1
786203,0
785254,1
786228,0
785286,0
785939,1
786036,1
785059,1
785833,1
786196,1
785567,1
785952,1
786298,1
786286,0
785305,1
786080,0
785101,1
785303,1
786129,1
786197,1
784561,0
786261,0
785715,1
786266,1
785504,1
785837,1
784761,1
785000,1
786281,1
786150,0
785867,1
785904,1
785218,1
786285,1
235306,0
235094,1
236220,1
236049,1
236269,1
236300,1
236074,1
235430,0
236159,1
236271,1
236289,1
236022,1
234702,1
235735,1
236297,1
236118,1
236361,0
236198,1
236365,1
234390,0
235873,1
236359,0
235634,1
236267,1
236332,1
236254,1
236163,1
236346,1
235876,1
235412,0
236262,1
235358,1
236019,1
235373,0
234905,0
236001,1
235392,1
236107,1
236273,1
236322,1
234752,0
235743,0
235741,0
236032,0
234154,1
235851,1
234693,0
235852,1
236066,1
235654,0
235472,1
235934,1
236305,0
236252,0
235902,0
236261,1
236284,1
236280,1
235870,1
236247,1
235621,0
235972,1
236080,1
235878,1
236320,1
236078,0
236174,1
235976,1
235386,1
236166,0
236222,1
235255,0
235324,1
236027,1
234294,1
236358,1
233958,1
236157,0
236168,0
235535,1
235516,0
236226,1
235308,0
235811,1
236034,1
236160,1
234611,1
234178,1
235880,0
235519,1
234374,0
235350,1
235926,1
236350,1
236243,0
235874,1
236211,0
235281,0
236251,1
234137,0
235012,0
236169,1
236334,1
236128,0
236203,1
236153,1
235993,1
235694,0
236285,1
236136,1
235395,1
235167,1
235467,0
236112,1
236057,1
236189,1
234870,1
236362,0
235696,1
236133,0
235617,1
236253,1
236260,1
235409,1
235208,1
236376,1
236134,1
236335,1
236233,1
235883,0
235864,1
235875,1
236185,1
236364,1
235656,1
235890,1
236349,1
235757,0
235432,1
235687,1
236033,1
235911,1
235862,0
236339,1
234425,1
236132,1
236231,0
236058,1
235834,0
235997,1
235859,0
236345,1
236381,1
235487,1
236213,0
236210,1
236148,0
235560,1
236056,1
236070,1
236382,1
236225,0
236068,1
236123,1
236096,1
236086,1
235029,0
235529,1
235887,1
236122,1
236124,0
234721,0
236353,1
235418,0
235404,1
235891,0
235419,0
236184,1
236201,0
236173,1
235645,1
235620,1
235807,0
236287,0
236202,0
235391,0
236331,1
234804,1
236115,1
236145,1
235027,0
235729,1
235984,1
235678,1
235110,1
235652,0
236244,0
236002,1
235022,1
235003,1
236182,1
235513,1
235491,1
236336,1
236109,0
236316,1
761964,0
761901,1
761858,0
761956,1
761896,1
761315,1
761922,0
759931,1
761431,0
761145,0
761907,1
762042,1
761995,1
760738,1
762048,0
762041,1
761783,0
761917,1
761334,0
761938,0
761971,1
760597,1
760589,0
761945,0
761894,1
761941,1
761306,1
761782,0
761736,1
761257,0
761940,1
761924,1
762029,0
761867,1
761989,1
760397,1
761903,1
761968,0
760415,1
761224,1
761836,1
761877,1
761789,1
761976,1
761509,0
761556,1
761916,0
761936,0
761881,1
761933,1
761785,1
760470,0
760914,1
760880,1
760519,1
761906,1
761853,0
761904,1
761831,1
761974,1
761780,0
761213,0
761779,1
761772,0
760885,1
761972,1
761335,1
761958,0
761969,1
761909,1
761724,1
761753,1
761237,0
761886,0
762031,0
761328,1
760967,0
761828,0
762003,0
762032,1
761454,1
762011,1
760190,1
760599,0
761473,0
761019,1
762046,1
761463,1
760714,1
761878,0
761911,0
762009,0
762020,1
761939,0
761769,0
762016,0
760906,0
760855,0
762021,1
761882,1
761826,1
761929,0
761947,1
761990,0
762039,0
761060,0
760635,0
761811,0
761196,1
761788,1
761898,1
761937,1
761325,1
760515,1
761815,1
761486,1
761318,0
761992,1
761543,1
760865,1
761833,1
761260,1
760573,0
761679,1
760861,0
761216,0
761142,1
761876,1
761814,1
761398,1
761280,0
761932,1
760137,1
761784,1
761865,1
762027,1
761003,0
761931,1
761970,1
760704,1
761330,1
760625,0
760697,1
761450,0
761813,1
762014,1
761854,1
761902,1
762018,0
760495,1
762036,0
761722,1
761806,1
762040,0
760631,0
761855,0
761927,1
761516,1
762030,0
760703,1
761752,0
761415,1
762033,1
762012,1
761605,0
761721,0
761908,0
761444,1
761991,1
761845,0
761889,1
761432,0
760899,1
761802,1
761891,1
762044,1
760457,1
761807,0
761602,1
759871,1
761466,0
760839,1
594451,1
593813,1
593815,1
593717,1
593380,1
592458,0
594166,1
594902,1
594833,1
594428,1
594472,1
594670,1
592396,1
594847,0
594663,1
594413,1
593636,1
592397,1
594780,1
594698,0
594156,0
594853,1
594872,1
594643,1
594620,1
594158,1
594805,1
594664,0
594170,1
593010,1
594611,1
592488,1
593599,0
594801,1
594669,1
594649,1
594736,1
594740,1
592680,0
593993,0
593465,0
594832,0
594187,1
594199,1
593016,1
594708,1
594702,1
594743,0
594816,1
594594,1
594595,1
594828,1
594543,1
593139,0
594817,1
594265,1
594327,1
594871,1
592009,0
594358,0
592437,1
594692,1
593790,1
592842,1
594516,1
594751,1
594146,1
594307,1
594410,0
594819,1
592589,1
593922,1
594734,1
594862,1
594202,1
594889,0
594741,1
593220,0
594803,0
594856,0
594600,1
593108,1
594377,1
593892,1
594681,1
792287,0
792114,0
792333,0
791995,1
792045,0
792357,0
791070,0
792243,0
